time Beta AcceptanceRate RefusalRate Nmove Radius
100 0 0.69 0.31 10 inf
200 10501964099890.018 0.28 0.72 10 inf
300 8754462184837.297 0.28 0.72 5 inf
400 9445597978245.371 0.33 0.67 2 inf
500 13438431524408.8 0.17 0.83 2 inf
600 12582014996716.664 0.26 0.74 1 inf
700 21939668366815.773 0.0 1.0 1 1
800 16395679769681.613 0.0 1.0 1 1
900 18501402142595.93 0.0 1.0 1 1
1000 20809264605343.996 0.0 1.0 1 1
