time Beta PositiveDERate NegativeDERate AcceptedPositiveDERate average_Positive_DE
100 0 0.4 0.6 1.425 2.079225680517993e-13
200 8971268812726.422 0.76 0.24 0.32894736842105265 2.8400673625726897e-13
300 7947954647697.34 0.78 0.22 0.3076923076923077 2.7715721455770574e-13
400 9644289275076.172 0.82 0.18 0.2682926829268293 2.7640762307716457e-13
500 11271520576797.422 0.76 0.24 0.21052631578947367 2.915445662665661e-13
600 12309020994503.06 0.81 0.19 0.2222222222222222 2.542931571761186e-13
700 16110528432671.598 0.82 0.18 0.24390243902439024 2.4925319261145465e-13
800 18638322628635.23 0.0 1.0 0.0 0.0
