time Beta PositiveDERate NegativeDERate AcceptedPositiveDERate average_Positive_DE
100 0 0.46 0.54 1.0 0.8429494222283
200 2.212860227478629 0.86 0.14 0.1511627906976744 1.4411325997409687
300 1.5663185051944835 0.83 0.17 0.18072289156626506 1.3721773344744381
400 1.9479875411968195 0.77 0.23 0.2857142857142857 1.0928683458243944
500 2.8507863943554463 0.91 0.09 0.07692307692307693 1.4386655163754425
600 2.494414543312055 0.72 0.28 0.2916666666666667 0.7751786829115341
700 5.284971361096144 0.82 0.18 0.10975609756097561 0.9228042063272237
800 5.034287217436364 0.83 0.17 0.12048192771084337 0.9923315793897634
900 5.282821761601123 0.82 0.18 0.12195121951219512 0.9341040221580941
1000 6.311787810699123 0.82 0.18 0.13414634146341464 0.9346443900374544
1100 7.081130062830865 0.75 0.25 0.12 0.9705160798468827
1200 7.6515925332899135 0.81 0.19 0.12345679012345678 0.9552342348771601
1300 8.732557021688505 0.79 0.21 0.06329113924050633 0.9934674443057846
1400 9.460471716617342 0.88 0.12 0.13636363636363635 1.0127610774781877
1500 10.514696759105231 0.81 0.19 0.07407407407407407 0.9340317895606662
1600 13.0391737885582 0.86 0.14 0.09302325581395349 1.0014228249923531
1700 14.131573140914169 0.79 0.21 0.08860759493670886 1.0199476921375856
1800 16.600863158736228 0.86 0.14 0.08139534883720931 0.9901932374565137
1900 21.89978731835417 0.77 0.23 0.12987012987012986 0.9039194013429043
